time,load_shortfall_3h
2018-02-08 18:00:00,14538.867880835242
2018-02-08 21:00:00,15824.771106160197
2018-02-09 00:00:00,14610.886917876269
2018-02-09 03:00:00,11550.340091803555
2018-02-09 06:00:00,10510.852595602408
2018-02-09 09:00:00,13227.612032463714
2018-02-09 12:00:00,14844.454879507759
2018-02-09 15:00:00,14790.010306097669
2018-02-09 18:00:00,15413.488243417049
2018-02-09 21:00:00,17018.600603003884
2018-02-10 00:00:00,15426.857139476286
2018-02-10 03:00:00,10660.971528748856
2018-02-10 06:00:00,8441.077461031862
2018-02-10 09:00:00,12660.741748405024
2018-02-10 12:00:00,15563.071560638025
2018-02-10 15:00:00,15660.97003213503
2018-02-10 18:00:00,14166.920492647665
2018-02-10 21:00:00,14254.375268639247
2018-02-11 00:00:00,14498.101063430286
2018-02-11 03:00:00,10685.999143907266
2018-02-11 06:00:00,8994.92525324559
2018-02-11 09:00:00,12193.856828437774
2018-02-11 12:00:00,15404.35704389367
2018-02-11 15:00:00,15362.899747435662
2018-02-11 18:00:00,12784.89723402694
2018-02-11 21:00:00,16011.0156536322
2018-02-12 00:00:00,14760.468475628242
2018-02-12 03:00:00,10153.314584909842
2018-02-12 06:00:00,8997.599477494336
2018-02-12 09:00:00,13170.7926502991
2018-02-12 12:00:00,16314.679792545088
2018-02-12 15:00:00,15054.771327444774
2018-02-12 18:00:00,14230.624553116495
2018-02-12 21:00:00,15098.324062183967
2018-02-13 00:00:00,13270.416045661243
2018-02-13 03:00:00,8282.886998613003
2018-02-13 06:00:00,7373.573762263945
2018-02-13 09:00:00,10230.33427138279
2018-02-13 12:00:00,9289.197380543275
2018-02-13 15:00:00,9206.553414547774
2018-02-13 18:00:00,8208.805249095343
2018-02-13 21:00:00,10391.956002992722
2018-02-14 00:00:00,11295.075784371842
2018-02-14 03:00:00,7444.101547227272
2018-02-14 06:00:00,5147.410022485171
2018-02-14 09:00:00,9485.68108322016
2018-02-14 12:00:00,11593.567127578439
2018-02-14 15:00:00,12925.035435833464
2018-02-14 18:00:00,11725.878741439337
2018-02-14 21:00:00,14250.291398889358
2018-02-15 00:00:00,12291.158253480551
2018-02-15 03:00:00,8895.815762117667
2018-02-15 06:00:00,6949.77362654754
2018-02-15 09:00:00,10593.476469001409
2018-02-15 12:00:00,13658.541459460546
2018-02-15 15:00:00,13188.461951155216
2018-02-15 18:00:00,11139.355757115361
2018-02-15 21:00:00,14238.411067663965
2018-02-16 00:00:00,13989.754281211819
2018-02-16 03:00:00,9164.856263068998
2018-02-16 06:00:00,7196.050038542513
2018-02-16 09:00:00,11376.689381263632
2018-02-16 12:00:00,14461.497108823614
2018-02-16 15:00:00,12981.33053506878
2018-02-16 18:00:00,10810.130825878721
2018-02-16 21:00:00,14635.403634106468
2018-02-17 00:00:00,12797.830687474801
2018-02-17 03:00:00,6684.298072264679
2018-02-17 06:00:00,6087.75224732301
2018-02-17 09:00:00,11160.834478634824
2018-02-17 12:00:00,14506.10926001878
2018-02-17 15:00:00,11925.321389801415
2018-02-17 18:00:00,11483.120744008651
2018-02-17 21:00:00,14435.076282317024
2018-02-18 00:00:00,14089.516691889421
2018-02-18 03:00:00,9529.64166848553
2018-02-18 06:00:00,8527.072460886158
2018-02-18 09:00:00,12674.621471110198
2018-02-18 12:00:00,13200.54181154047
2018-02-18 15:00:00,12868.856070857264
2018-02-18 18:00:00,12072.064752419534
2018-02-18 21:00:00,13599.33968716585
2018-02-19 00:00:00,12876.763686410784
2018-02-19 03:00:00,9520.019545495044
2018-02-19 06:00:00,8165.427140509401
2018-02-19 09:00:00,11678.885221800168
2018-02-19 12:00:00,11875.57866600404
2018-02-19 15:00:00,10642.560242893556
2018-02-19 18:00:00,10625.75832942381
2018-02-19 21:00:00,13723.047855388806
2018-02-20 00:00:00,11921.503169714213
2018-02-20 03:00:00,6437.375417108681
2018-02-20 06:00:00,4619.964410492322
2018-02-20 09:00:00,8943.193005032366
2018-02-20 12:00:00,9545.424656537034
2018-02-20 15:00:00,6971.321151171501
2018-02-20 18:00:00,9064.97595100974
2018-02-20 21:00:00,11603.335200330523
2018-02-21 00:00:00,10598.934937646492
2018-02-21 03:00:00,5422.665004298199
2018-02-21 06:00:00,3490.414966635062
2018-02-21 09:00:00,5444.155264360135
2018-02-21 12:00:00,8723.12293700186
2018-02-21 15:00:00,8571.310769842265
2018-02-21 18:00:00,11138.484083455012
2018-02-21 21:00:00,13638.10443082391
2018-02-22 00:00:00,12976.496346827616
2018-02-22 03:00:00,9084.248626191333
2018-02-22 06:00:00,7563.800756366818
2018-02-22 09:00:00,9059.02058717925
2018-02-22 12:00:00,10643.62559478347
2018-02-22 15:00:00,10153.755508879738
2018-02-22 18:00:00,9753.773988888372
2018-02-22 21:00:00,12531.308517221494
2018-02-23 00:00:00,11775.927002505814
2018-02-23 03:00:00,7857.0581981866435
2018-02-23 06:00:00,6378.152656646575
2018-02-23 09:00:00,9734.435985435603
2018-02-23 12:00:00,11291.900183222315
2018-02-23 15:00:00,9983.206354644026
2018-02-23 18:00:00,9872.940772833117
2018-02-23 21:00:00,13071.819358922876
2018-02-24 00:00:00,12565.781350575859
2018-02-24 03:00:00,9943.064486648065
2018-02-24 06:00:00,7955.639534966555
2018-02-24 09:00:00,10215.859693952038
2018-02-24 12:00:00,12318.414767998542
2018-02-24 15:00:00,11452.090461470207
2018-02-24 18:00:00,9930.683430531211
2018-02-24 21:00:00,13572.942136872356
2018-02-25 00:00:00,12885.048859579418
2018-02-25 03:00:00,8880.790451469284
2018-02-25 06:00:00,8143.710716333925
2018-02-25 09:00:00,12177.540879225551
2018-02-25 12:00:00,12618.499342460113
2018-02-25 15:00:00,10854.702797448463
2018-02-25 18:00:00,9550.630007082736
2018-02-25 21:00:00,13290.710891117169
2018-02-26 00:00:00,12605.00577714497
2018-02-26 03:00:00,6279.763446601543
2018-02-26 06:00:00,6534.782650200612
2018-02-26 09:00:00,7741.3847965968325
2018-02-26 12:00:00,9580.631757864905
2018-02-26 15:00:00,8653.168001676857
2018-02-26 18:00:00,9031.137908236782
2018-02-26 21:00:00,13713.182482746244
2018-02-27 00:00:00,10077.964572425915
2018-02-27 03:00:00,3994.7629286007823
2018-02-27 06:00:00,3958.4532586584746
2018-02-27 09:00:00,8115.15402205251
2018-02-27 12:00:00,12899.102023321064
2018-02-27 15:00:00,11269.924416603386
2018-02-27 18:00:00,12302.787194713439
2018-02-27 21:00:00,13595.061673139327
2018-02-28 00:00:00,11472.597141852824
2018-02-28 03:00:00,6341.233865239418
2018-02-28 06:00:00,4262.894707789853
2018-02-28 09:00:00,7444.59713317512
2018-02-28 12:00:00,12244.11439821122
2018-02-28 15:00:00,8479.89645617921
2018-02-28 18:00:00,6962.829348724037
2018-02-28 21:00:00,10090.318050323644
2018-03-01 00:00:00,11502.030074245593
2018-03-01 03:00:00,7071.359734723782
2018-03-01 06:00:00,5333.016601468152
2018-03-01 09:00:00,8463.604680273233
2018-03-01 12:00:00,9377.095487952309
2018-03-01 15:00:00,9272.258605880987
2018-03-01 18:00:00,8111.736056243707
2018-03-01 21:00:00,10423.866438066076
2018-03-02 00:00:00,10676.182570566136
2018-03-02 03:00:00,6574.119649280489
2018-03-02 06:00:00,5025.196301263662
2018-03-02 09:00:00,8228.743846674246
2018-03-02 12:00:00,10213.36080965043
2018-03-02 15:00:00,9477.364057646702
2018-03-02 18:00:00,9998.037674087305
2018-03-02 21:00:00,10700.876225098837
2018-03-03 00:00:00,9939.419344788506
2018-03-03 03:00:00,4924.786465899605
2018-03-03 06:00:00,3605.050333587194
2018-03-03 09:00:00,6383.081492778458
2018-03-03 12:00:00,6889.10040338518
2018-03-03 15:00:00,7179.093069464309
2018-03-03 18:00:00,7898.739295621752
2018-03-03 21:00:00,9172.758005750513
2018-03-04 00:00:00,10600.8613044872
2018-03-04 03:00:00,5262.2346738312835
2018-03-04 06:00:00,4000.4764386633833
2018-03-04 09:00:00,6828.8960355125355
2018-03-04 12:00:00,8072.741434089736
2018-03-04 15:00:00,7539.245772701461
2018-03-04 18:00:00,6515.636337868924
2018-03-04 21:00:00,8907.179149604754
2018-03-05 00:00:00,11150.254381195826
2018-03-05 03:00:00,5867.905888892
2018-03-05 06:00:00,4796.9308021380275
2018-03-05 09:00:00,7308.936617827437
2018-03-05 12:00:00,7778.59997905281
2018-03-05 15:00:00,8617.031807082372
2018-03-05 18:00:00,7767.600207665952
2018-03-05 21:00:00,9354.495709083823
2018-03-06 00:00:00,13199.6046531658
2018-03-06 03:00:00,9230.891708294888
2018-03-06 06:00:00,7460.681210660622
2018-03-06 09:00:00,10987.236594432316
2018-03-06 12:00:00,11471.975728332098
2018-03-06 15:00:00,11269.642564077032
2018-03-06 18:00:00,11007.365923180207
2018-03-06 21:00:00,13647.085899161306
2018-03-07 00:00:00,14253.089283831776
2018-03-07 03:00:00,9062.858780770553
2018-03-07 06:00:00,8393.475050520867
2018-03-07 09:00:00,11139.479582126463
2018-03-07 12:00:00,15811.842527520208
2018-03-07 15:00:00,14416.728058318116
2018-03-07 18:00:00,14475.181337571186
2018-03-07 21:00:00,15716.169148752462
2018-03-08 00:00:00,14910.069669066597
2018-03-08 03:00:00,10794.508493831827
2018-03-08 06:00:00,9770.336061354537
2018-03-08 09:00:00,13148.41339135733
2018-03-08 12:00:00,16230.1177399974
2018-03-08 15:00:00,15257.419498011586
2018-03-08 18:00:00,14026.706190681472
2018-03-08 21:00:00,15940.93746249588
2018-03-09 00:00:00,15140.866410200677
2018-03-09 03:00:00,11174.338517566164
2018-03-09 06:00:00,9345.591520242311
2018-03-09 09:00:00,12218.457511493494
2018-03-09 12:00:00,14229.667097037793
2018-03-09 15:00:00,13461.168635590027
2018-03-09 18:00:00,13659.751067658275
2018-03-09 21:00:00,14008.65824697788
2018-03-10 00:00:00,14455.920520104968
2018-03-10 03:00:00,9900.403555116534
2018-03-10 06:00:00,8385.027140737322
2018-03-10 09:00:00,13377.720916265183
2018-03-10 12:00:00,14419.435646377564
2018-03-10 15:00:00,10816.280764009365
2018-03-10 18:00:00,11291.54934794894
2018-03-10 21:00:00,14614.242081516044
2018-03-11 00:00:00,13106.289792568683
2018-03-11 03:00:00,8135.224524001876
2018-03-11 06:00:00,7025.49816832556
2018-03-11 09:00:00,9335.48787917102
2018-03-11 12:00:00,12156.007622201108
2018-03-11 15:00:00,12536.438214851465
2018-03-11 18:00:00,11022.755914307927
2018-03-11 21:00:00,11761.975154882588
2018-03-12 00:00:00,12003.878721697673
2018-03-12 03:00:00,7901.931087597473
2018-03-12 06:00:00,6512.914610669532
2018-03-12 09:00:00,11349.902506254537
2018-03-12 12:00:00,13976.347276935947
2018-03-12 15:00:00,13836.623711802604
2018-03-12 18:00:00,12245.667516044696
2018-03-12 21:00:00,15371.405165369026
2018-03-13 00:00:00,11945.380630815742
2018-03-13 03:00:00,9126.601764544703
2018-03-13 06:00:00,7255.021366585052
2018-03-13 09:00:00,11029.816742805227
2018-03-13 12:00:00,12276.931670464364
2018-03-13 15:00:00,11672.256611730478
2018-03-13 18:00:00,9409.648130400437
2018-03-13 21:00:00,14698.02383862841
2018-03-14 00:00:00,12625.493240973783
2018-03-14 03:00:00,7516.853950748766
2018-03-14 06:00:00,6747.495870739322
2018-03-14 09:00:00,8174.013288414342
2018-03-14 12:00:00,8279.27853477846
2018-03-14 15:00:00,7647.227729856363
2018-03-14 18:00:00,6813.867582520452
2018-03-14 21:00:00,8495.350554736096
2018-03-15 00:00:00,9635.839037026186
2018-03-15 03:00:00,3593.608303217739
2018-03-15 06:00:00,3260.0335308910144
2018-03-15 09:00:00,6574.9437277063635
2018-03-15 12:00:00,7271.63126092306
2018-03-15 15:00:00,7690.45612243198
2018-03-15 18:00:00,6851.829602580779
2018-03-15 21:00:00,9301.084186593509
2018-03-16 00:00:00,10363.801055801061
2018-03-16 03:00:00,7040.262476984162
2018-03-16 06:00:00,4406.084954358444
2018-03-16 09:00:00,7660.113048381778
2018-03-16 12:00:00,10203.024531215833
2018-03-16 15:00:00,7610.7738779729
2018-03-16 18:00:00,5221.676296840221
2018-03-16 21:00:00,11795.562027855554
2018-03-17 00:00:00,9800.393770281788
2018-03-17 03:00:00,5631.265381914064
2018-03-17 06:00:00,5244.677658307257
2018-03-17 09:00:00,7894.916042615129
2018-03-17 12:00:00,8601.010922722431
2018-03-17 15:00:00,7608.21108386357
2018-03-17 18:00:00,8137.413366591877
2018-03-17 21:00:00,9625.822050572908
2018-03-18 00:00:00,10987.90382429916
2018-03-18 03:00:00,7219.7656777215025
2018-03-18 06:00:00,5915.626158579381
2018-03-18 09:00:00,9252.579680957679
2018-03-18 12:00:00,9985.319172583482
2018-03-18 15:00:00,7201.888506416543
2018-03-18 18:00:00,7543.393901744553
2018-03-18 21:00:00,9758.932060097823
2018-03-19 00:00:00,10357.662740672484
2018-03-19 03:00:00,7403.050402389037
2018-03-19 06:00:00,5918.926569621109
2018-03-19 09:00:00,8799.289350539835
2018-03-19 12:00:00,9021.196444178604
2018-03-19 15:00:00,9550.787298479117
2018-03-19 18:00:00,8218.118286777204
2018-03-19 21:00:00,9636.580977823594
2018-03-20 00:00:00,9900.684340819396
2018-03-20 03:00:00,5159.837707260651
2018-03-20 06:00:00,3135.953739191871
2018-03-20 09:00:00,6176.410339857205
2018-03-20 12:00:00,8089.085994708405
2018-03-20 15:00:00,7381.591154775692
2018-03-20 18:00:00,6559.649189227092
2018-03-20 21:00:00,11754.851756756958
2018-03-21 00:00:00,10703.84606453798
2018-03-21 03:00:00,7474.632603607849
2018-03-21 06:00:00,4221.94271046241
2018-03-21 09:00:00,8329.29996256649
2018-03-21 12:00:00,9837.70064627875
2018-03-21 15:00:00,7964.350582837629
2018-03-21 18:00:00,10207.395045611054
2018-03-21 21:00:00,10500.230124971502
2018-03-22 00:00:00,11406.274535027214
2018-03-22 03:00:00,6790.732260497112
2018-03-22 06:00:00,6410.672852371126
2018-03-22 09:00:00,9818.175474374337
2018-03-22 12:00:00,11496.95753425701
2018-03-22 15:00:00,11388.998526479836
2018-03-22 18:00:00,8715.354700391043
2018-03-22 21:00:00,11850.063087497252
2018-03-23 00:00:00,11908.23660305073
2018-03-23 03:00:00,8736.714960985526
2018-03-23 06:00:00,7446.268413560491
2018-03-23 09:00:00,8329.307385435011
2018-03-23 12:00:00,11080.110364998547
2018-03-23 15:00:00,7648.686070508598
2018-03-23 18:00:00,7314.549349497718
2018-03-23 21:00:00,9038.416045699596
2018-03-24 00:00:00,8328.580128401303
2018-03-24 03:00:00,2065.279121100744
2018-03-24 06:00:00,1693.9799422216179
2018-03-24 09:00:00,4633.148129163516
2018-03-24 12:00:00,6287.720106210316
2018-03-24 15:00:00,5811.673246350139
2018-03-24 18:00:00,5383.2676697052575
2018-03-24 21:00:00,5962.584582839814
